steam_id,game_count,total_hours_played,game_names,most_played_game,playtime_forever,playtime_hours
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Deathmatch Classic,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life: Opposing Force,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Ricochet,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life: Blue Shift,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life 2,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Counter-Strike: Source,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life 2: Deathmatch,0,0.0
76561197960316238,12,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast']",Half-Life 2: Lost Coast,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Counter-Strike,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Team Fortress Classic,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Day of Defeat,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Deathmatch Classic,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life: Opposing Force,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Ricochet,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life,0,0.0
76561197960299253,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life: Blue Shift,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Counter-Strike,1249,20.816666666666666
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Team Fortress Classic,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Day of Defeat,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Deathmatch Classic,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life: Opposing Force,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Ricochet,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life: Blue Shift,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Counter-Strike: Condition Zero,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Counter-Strike: Condition Zero Deleted Scenes,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life 2,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Counter-Strike: Source,5276,87.93333333333334
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life 2: Deathmatch,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Half-Life 2: Lost Coast,0,0.0
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Day of Defeat: Source,379,6.316666666666666
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Pro Cycling Manager 2012,6,0.1
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",TrackMania Nations Forever,57,0.95
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Counter-Strike 2,2497,41.61666666666667
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Quake Champions,7,0.11666666666666667
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Golf With Your Friends,684,11.4
76561197960288519,21,172.53333333333333,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike: Condition Zero', 'Counter-Strike: Condition Zero Deleted Scenes', 'Half-Life 2', 'Counter-Strike: Source', 'Half-Life 2: Deathmatch', 'Half-Life 2: Lost Coast', 'Day of Defeat: Source', 'Pro Cycling Manager 2012', 'TrackMania Nations Forever', 'Counter-Strike 2', 'Quake Champions', 'Golf With Your Friends', 'Dota 2']",Dota 2,197,3.283333333333333
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Counter-Strike,1567077,26117.95
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Team Fortress Classic,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Day of Defeat,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Deathmatch Classic,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Half-Life: Opposing Force,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Ricochet,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Half-Life,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Half-Life: Blue Shift,0,0.0
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",HITMAN™ 2,560,9.333333333333334
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Counter-Strike 2,1366365,22772.75
76561197960288642,11,71598.31666666667,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'HITMAN™ 2', 'Counter-Strike 2', 'Team Fortress 2']",Team Fortress 2,1361897,22698.283333333333
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Counter-Strike,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Team Fortress Classic,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Day of Defeat,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Deathmatch Classic,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life: Opposing Force,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Ricochet,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life,0,0.0
76561197960295258,8,0.0,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life: Blue Shift,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Counter-Strike,356,5.933333333333334
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Team Fortress Classic,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Day of Defeat,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Deathmatch Classic,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Half-Life: Opposing Force,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Ricochet,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Half-Life,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Half-Life: Blue Shift,0,0.0
76561197960295019,9,1490.6,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift', 'Counter-Strike 2']",Counter-Strike 2,89080,1484.6666666666667
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Counter-Strike,119,1.9833333333333334
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Team Fortress Classic,0,0.0
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Day of Defeat,0,0.0
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Deathmatch Classic,0,0.0
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life: Opposing Force,0,0.0
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Ricochet,0,0.0
76561197960316700,8,1.9833333333333334,"['Counter-Strike', 'Team Fortress Classic', 'Day of Defeat', 'Deathmatch Classic', 'Half-Life: Opposing Force', 'Ricochet', 'Half-Life', 'Half-Life: Blue Shift']",Half-Life,0,0.0
